,_id,businessZones,city,companyFullName,companyShortName,createTime,district,education,firstType,industryField,job_detail,lastLogin,positionId,positionLables,positionName,salary,secondType,skills,stationname,workYear
768,5b82ba2cd664717a5c511030,"['南山医院', '科技园', '深圳湾']",深圳,深圳蓝胖子机器人有限公司,Dorabot,2018-08-16 11:31:54,南山区,本科,开发|测试|运维类,"移动互联网,数据服务","职责：
* Linux系统运维，自动化工具开发，公私云服务和Gitlab，Phabricator管理维护
维护
* 监控日志搜集和codebase的自动打包系统维护
* CI 系统维护及二次开发
* 复杂源码管理，多产品线，多分支的管理及自动打包系统
 
基本要求：
* 本科学历以上，优先考虑英文口语良好者
* 熟练掌握Linux系统，熟悉Git，CI
* 有脚本编程能力，熟悉deb打包和开源社区
* 开发环境、Docker、Jenkins 或其他持续集成系统的自动部署
* Linux 服务器日常管理和维护，IT 基础服务如 Apache/Nginx、Gitlab/Gitea、Phabricator 等维护、（必要时）迁移、备份和恢复
* 熟悉 Qemu/KVM、LXC、Docker 中一种或几种容器和虚拟化技术
* 熟悉 Kubernetes、Mesos 等容器编排工具和技术
* 熟悉系统管理常用的 Shell, Python, Perl 等脚本编程技术
* 了解 PKI 并知道如何搭建 PKI 设施
* 了解 Ansible、Puppet 或类似的一种或几种工具的经验
* 有具体实施产品部署方案经验和二次开发经验",1535081857000.0,4924565,['DevOps'],运维开发工程师,15k-25k,运维,"['linux', 'gitlab', 'phabricator', 'codebase', 'ci', 'linux', 'git', 'ci', 'deb', 'docker', 'jenkins', 'linux', 'it', 'apache', 'nginx', 'gitlab', 'gitea', 'phabricator', 'qemu', 'kvm', 'lxc', 'docker', 'kubernetes', 'mesos', 'shell', 'python', 'perl', 'pki', 'pki', 'ansible', 'puppet']",深大,3-5年
769,5b82ba2cd664717a5c511032,"['深圳湾', '后海', '科技园']",深圳,万翼科技有限公司,万科,2018-08-26 14:36:06,南山区,本科,开发|测试|运维类,"生活服务,硬件","岗位职责：
1、主导大数据团队的算法/数据框架搭建，并进行优化和落地；
2、学习并跟进机器学习/人工智能在房地产领域的创新:
3、参与大数据平台架构设计、核心编写，解决项目开发过程中的重大技术问题；
能力要求:
1、计算机、统计学或相关专业硕士以上学历，5年以上大数据相关工作经验。
2、熟悉MongoDB、Hadoop/Hbase/Storm/Spark/TensorFlow/Hive等主流技术。
3、至少掌握一门语言(Scala/Java/python/php/R),熟悉一种算法库(MLib/Weka/R算法库等),有机器学习平台搭建经验。
4、精通或者熟悉数据库设计，熟悉Oracle/MySQL集群等，并具有较好的 SQL 编写及优化能力；熟悉amazon数据产品者优先。 
5、具有较强的数据挖掘、优化理论、机器学习的理论基础和项目实践，精通数据分析与各种算法模型，
   例如分类、回归、聚类、关联、Boosting、SVM、神经网络中的至少一种。",1535285702000.0,5011519,"['房产服务', '人工智能', '数据挖掘']",大数据算法分析工程师,20k-40k,人工智能,"['mongodb', 'hadoop', 'hbase', 'storm', 'spark', 'tensorflow', 'hive', 'scala', 'java', 'python', 'php', 'r', 'mlib', 'weka', 'r', 'oracle', 'mysql', 'sql', 'amazon', 'boosting', 'svm']",深大,3-5年
770,5b82ba2cd664717a5c511034,,深圳,深圳市海豚村信息技术有限公司,海豚村,2018-08-24 14:24:18,南山区,本科,开发|测试|运维类,电子商务,"工作职责
1、收集数据分析需求，设计数据分析、数据挖掘模型；
2、基于用户行为数据，建立并优化用户画像模型；
3、完成数据整理、分析与利用，及时提供支持方面的工作；
4、针对业务场景及相关数据进行分析研究，有效洞察业务机会和瓶颈；
5、跟踪并分析公司产品相关数据，为产品创新、产品设计优化提供数据支持依据
任职资格:
1、3年以上数据建模经验，全日制本科及以上学历，计算机科学类或其他相关理工科专业；
2、熟悉一种以上分析工具软件，如SPSS、SAS、R、PYTHON等，熟练使用EXCEL等工具；
3、熟悉SQL语言，进行MYSQL等数据库查询和计算处理；
4、精通业务领域数据分析，具有相关的数据建模能力；
5、了解基本算法（回归、聚类、决策树、关联）；
6、良好的逻辑思维与表达能力，善于用简单语言表述复杂结论；
7、良好的数据敏感度，能从海量数据提炼核心结果。",1535187109000.0,5046836,"['大数据', '数据挖掘']",数据建模工程师,10k-20k,数据开发,"['spss', 'sas', 'python', 'excel', 'sql', 'mysql']",深大,3-5年
771,5b82ba2cd664717a5c511036,['车公庙'],深圳,深圳晶泰科技有限公司,晶泰科技,2018-08-24 09:54:16,福田区,本科,开发|测试|运维类,"企业服务,医疗健康","岗位职责：
加入世界顶尖的计算化学、药物研发、计算机科学团队，利用计算机算法等相关知识构建药物工业应用；
- 设计性能优异的算法从过百万的药物分子计算结果中挖掘有利于产业应用的结果，并参与工业化部署实施；
- 持续的学习、开发与优化业务中的数值计算、最优化算法；
- 与科学家团队紧密合作，解决药物工业领域的模型设计、构建与实施的诸多问题；
岗位要求：
任职要求
1. 计算机、数学相关专业本科以上学历，4年以上算法开发经验；
2. 熟练使用Python、C++、Fortran至少一种编程语言，有产品级的编码经验。
3. 精通常用的数据结构和算法；
4. 熟悉高并发，分布式系统，存储等相关技术；
5. 对云计算、高并发、高性能计算有极大热情。
6. 学习能力强，能够快速了解业务或算法的要求；
 
加分项（任一条都可）
1. 有物理、化学的学历背景。
2. 使用过常见云计算平台（如：阿里云，AWS），了解云端架构模式。
3. 熟练掌握 GPU 体系结构和 CUDA 代码调试与优化技术。
4. 有过科学计算或高性能计算的经验。
5. 有参与 3D 引擎的实现经历。",1535272393000.0,4757196,[],高级算法工程师,20k-30k,人工智能,"['python', 'fortran', 'aws', 'gpu', 'cuda']",农林,3-5年
772,5b82ba2cd664717a5c511038,['科技园'],深圳,深圳市格熙信息科技有限公司,深圳市格熙信息科技有限公司,2018-08-24 09:26:42,南山区,本科,开发|测试|运维类,"移动互联网,教育","岗位职责:
1.负责APP、小程序、网站等后台开发工作；
2.负责后台应用服务的设计、开发、优化和运营工作。
 
任职要求：
1.本科或以上学历，计算机科学、软件工程等相关专业背景；
2.扎实的Python编程基础，熟悉flask框架及常用的开源库，有后台问题定位能力；
3.熟悉mysql数据库开发，具备leancloud开发经验者优先；
4.有扎实的编程能力，有优秀的设计和代码品位,热爱编程；
5.具备app实施经验者优先；
6.具有良好的沟通能力、团队合作精神、分析问题和解决问题的能力;工作认真、严谨。",1535006573000.0,4971668,"['教育', '移动互联网', 'Python', '数据库', '软件开发']",后端开发工程师,9k-18k,后端开发,"['app', 'python', 'flask', 'mysql', 'leancloud', 'app']",深大,1-3年
773,5b82ba2cd664717a5c51103a,"['科技园', '南山医院', '大冲']",深圳,彩讯科技股份有限公司,彩讯股份,2018-08-23 10:07:35,南山区,大专,开发|测试|运维类,"移动互联网,生活服务","岗位职责：
1. 负责系统规划、应用部署、架构优化、以及系统故障隐患点的解决；
2. 负责业务系统对技术的选型，主导系统的扩容方案、方案实施、项目交付；
3. 负责运维的自动化建设，推动运维工作日趋自动化；
4．参与系统的建设与日常运维(变更、问题、事件处理)，响应与解决一线服务台升级的各项用户支持事宜。
 
职位要求：
1. 具备互联网系统的维护经验，掌握当前互联网系统的负载均衡、高可用、分布式系统架构；
2. 两年以上的 Unix/Linux 系统管理经验，熟悉操作系统的性能数据收集与调整；
3. 熟悉 Apache/Nginx/Tomcat 等Http应用和Java容器的部署、性能分析、性能调整；
4. 熟悉 Unix/Linux 系统的主流应用：Bind、NTP、LVS、Memcache、Redis、Nnginx等；
5. 熟悉 TCP/IP 协议，掌握协议分析工具：Wireshark，Fiddler；
6. 熟悉使用SVN/Git/Puppet等自动化运维工具；
7. 精通互联网系统的监控原理，掌握主流的监控系统:Nagios、Zabbix、Cacti等；
8. 掌握 SQL，掌握 Oracle、MySQL 等数据库管理软件更佳；
9. 具备一定的C/C++、JAVA代码经验，良好的代码编码，精通Shell、Python其中一门脚本语言。",1535098090000.0,4841621,"['运维', 'Linux']",系统工程师,10k-13k,运维,"['unix', 'linux', 'apache', 'nginx', 'tomcat', 'http', 'java', 'unix', 'linux', 'bind', 'ntp', 'lvs', 'memcache', 'redis', 'nnginx', 'tcp', 'ip', 'wireshark', 'fiddler', 'svn', 'git', 'puppet', 'nagios', 'zabbix', 'cacti', 'sql', 'oracle', 'mysql', 'c', 'c', 'java', 'shell', 'python']",,1-3年
774,5b82ba2cd664717a5c51103c,['前海'],深圳,深圳异构域数字技术有限公司,EKT,2018-08-22 16:18:22,南山区,本科,开发|测试|运维类,"企业服务,其他","任职条件：
1.         有至少3年的互联网软件开发测试经验，有丰富的Windows和Linux平台开发经验；
At least 3 years internet software development and test experience. Familiar with Windows and Linux platform
2.      精通常见的互联网开发语言Python, Java Script等。熟悉C语言，至少熟悉一种其他计算机语言；
Familiar with Python, Java Script etc. Familiar with C programming language and at least one more computer language.
3.      能够熟练地进行英文的读写
Can read and write in English well.
4.      独立工作能力强，乐于沟通，熟悉软件的开发流程。
Strong independent work ability. Understand well of the software development process and has strong communication skill
5.      大学本科或以上学历，计算机或电子类专业；
Bachelor degree or above. Major in computer or electronics.
6.      必须有强烈的团队合作精神，旺盛的工作精力。
Strong team spirit and passionate to work.
工作描述：
1.         按要求对系统公司的自动测试软件进行开发和维护。
Develop and maintain auto test system.
2.         解决项目中的关键问题和技术难题
Fix key and difficult issues
3.         指导软件工程师的开发工作
Instruct the development work of software engineer
4.         撰写相关文档。并做相应支持。
Write the documents and support others.
5.         对软件模块架构，业务流程等进行思考，并提出改进建议
Think about software module architecture, business process, etc., and propose Suggestions for improvement.
6.         执行软件经理临时安排的任务。
Execute temporary tasks arranged by software manager.",1534901299000.0,4932160,['嵌入式'],高级软件工程师,15k-18k,移动前端开发,"['windows', 'linux', 'at', 'least', 'years', 'internet', 'software', 'development', 'and', 'test', 'experience', 'familiar', 'with', 'windows', 'and', 'linux', 'platform', 'python', 'java', 'script', 'familiar', 'with', 'python', 'java', 'script', 'etc', 'familiar', 'with', 'programming', 'language', 'and', 'at', 'least', 'one', 'more', 'computer', 'language', 'can', 'read', 'and', 'write', 'in', 'english', 'well', 'strong', 'independent', 'work', 'ability', 'understand', 'well', 'of', 'the', 'software', 'development', 'process', 'and', 'has', 'strong', 'communication', 'skill', 'bachelor', 'degree', 'or', 'above', 'major', 'in', 'computer', 'or', 'electronics', 'strong', 'team', 'spirit', 'and', 'passionate', 'to', 'work', 'develop', 'and', 'maintain', 'auto', 'test', 'system', 'fix', 'key', 'and', 'difficult', 'issues', 'instruct', 'the', 'development', 'work', 'of', 'software', 'engineer', 'write', 'the', 'documents', 'and', 'support', 'others', 'think', 'about', 'software', 'module', 'architecture', 'business', 'process', 'etc', 'and', 'propose', 'suggestions', 'for', 'improvement', 'execute', 'temporary', 'tasks', 'arranged', 'by', 'software', 'manager']",,3-5年
775,5b82ba2cd664717a5c51103e,,深圳,深圳市环球易购电子商务有限公司,环球易购,2018-08-22 15:10:42,南山区,本科,开发|测试|运维类,电子商务,"工作职责：  
1、负责推荐位的个性化推荐系统的算法设计与实现，在各个业务场景的落地，提高点击率等业务指标； 
2、研究数据挖掘或统计学习领域的前沿技术，针对海量用户行为和内容信息建模，挖掘用户的年龄，性别，购物偏好等特征； 
3、研究数据挖掘或统计学习领域的前沿技术，从多个维度分析挖掘预测商品的流行度，价格，销量等维度；  
4、基于对用户理解和大量数据特征，将用户画像，商品画像挖掘结果应用到推荐，搜索等业务场景提升点击率等业务指标； 5、跟踪推荐领域业界前沿技术，并应用到具体业务场景中去；  
；
任职资格：
1、计算机及相关专业本科以上学历，具有超过1年的互联网推荐，搜索，风控，广告等相关领域的工作经验；
2、 熟悉机器学习/自然语言处理/数据挖掘/深度学习中至少一个领域的原理与算法，并且能够熟练建模解决业务问题； 
3、精通Linux平台下的Python/Scala/R/tensorflow/pytorch语言开发；
4、具有优秀的分析和解决问题的能力，思路清晰，对工作上的挑战充满激情；
5、具有强烈的工作责任感和团队合作精神，能较好的沟通与学习。 
 
岗位职责：
1、负责商品识别深度学习算法和图像处理算法的代码实现；
 2、负责将商品图像识别算法应用到个性化推荐排序等业务场景；
任职资格：
1、本科或以上学历，一年以上相关工作经验或研究经历；
2、熟练应用Keras, Tensorflow, Pytorch, Caffe等深度学习框架； 
3、精通python，可以熟练地使用python进行开发；
4、熟练掌握 C/C++ /Shell/Matlab 编程； 
5、具备基本的英文技术文档和论文阅读能力； 
6、熟练掌握opencv ，有物体检测、分类、语义分割、实例分割等深度学习经验优先",1535246341000.0,4424030,"['广告营销', '数据挖掘']",算法工程师,20k-40k,数据开发,"['linux', 'python', 'scala', 'r', 'tensorflow', 'pytorch', 'keras', 'tensorflow', 'pytorch', 'caffe', 'python', 'python', 'c', 'c', 'shell', 'matlab', 'opencv']",,1-3年
776,5b82ba2cd664717a5c511040,['南油'],深圳,深圳掌悦网络科技有限公司,掌悦游戏,2018-08-22 11:41:43,南山区,大专,开发|测试|运维类,游戏,"岗位职责：
 1、使用Erlang语言编写服务器端各模块与逻辑代码； 
 2、参与服务器端需求设计； 
 3、服务器端代码测试与维护。
 任职要求：
 1、1年以上 Erlang开发经验，使用Erlang语言编写服务器端各模块与逻辑代码； 
 2、参与服务器端需求设计； 
 3、服务器端代码测试与维护；
 4、具备完整网络游戏开发、上线经验者优先；
 5、会python，Ruby等语言优先；
 6、有责任心和团队合作精神；
 7、能吃苦耐劳，学习能力强，有专研精神。",1535097998000.0,4683660,['Golang'],Erlang游戏服务器开发工程师,15k-25k,后端开发,"['erlang', 'erlang', 'erlang', 'python', 'ruby']",,1-3年
777,5b82ba2fd664717a5c511042,"['西丽', '大冲', '科技园']",深圳,麦哲伦（深圳）互联网信息有限公司,XPLO,2018-08-22 08:38:09,南山区,本科,开发|测试|运维类,移动互联网,"职位描述：
岗位职责：
1、能够具备独立完成子系统/模块的设计和研发工作的能力。
2、和产品、设计、前端、测试等岗位同事一起协作完成项目，保质保量按时交付。
3、能够在设计阶段提高系统的稳定性、性能和可扩展性，可以发现系统中存在的问题，并且找到解决方案。
4、负责app后端的研发，架构设计等等。
任职要求：
1、3年以上互联网公司工作经验，能够独立完成简单项目的设计研发，会设计自己模块的性能测试方案。
2、熟悉常用算法和数据结构，HTTP协议、TCP网络编程、Web分布式架构设计、缓存设计中的3项以上技术。
3、具有良好的代码风格，极强的质量意识，善用研发工具提高工作效率，优先依靠技术而不是人力做事。
4、至少精通一门编程语言：Java/C++/C/PHP/Python等。
5、有Mysql、Redis、Kafka的实际使用经验，能了解其基本原理。",1535289949000.0,4987413,"['移动互联网', '服务器端', 'Java', 'MySQL']",IOS后端开发工程师,10k-20k,后端开发,"['app', 'http', 'tcp', 'web', 'java', 'c++', 'c', 'php', 'python', 'mysql', 'redis', 'kafka']",深大,3-5年
778,5b82ba2fd664717a5c511044,,深圳,深信服科技股份有限公司,深信服科技集团,2018-08-21 09:38:02,南山区,本科,开发|测试|运维类,"信息安全,企业服务","岗位职责：
1、负责沙箱安全产品的设计和开发工作；
2、负责病毒样本的逆向分析。
岗位要求：
1、有Windows开发经验，熟悉Windows API；
2、了解Windows内核机制；
3、对汇编和驱动有了解，熟悉用户态和内核态hook技术；
4、熟悉IDA、OllyDbg等工具的使用，有病毒逆向分析经验，了解常见病毒反沙箱/虚拟机技术以及对抗技术；
5、熟悉python开发；
6、有沙箱研发经历者优先。",1535286988000.0,5025812,"['信息安全', 'C++', '驱动开发', '内核开发']",windows沙箱开发工程师,12k-24k,后端开发,"['windows', 'windows', 'api', 'windows', 'hook', 'ida', 'ollydbg', 'python']",长岭陂,不限
779,5b82ba2fd664717a5c511046,"['白石洲', '大冲', '科技园']",深圳,深圳市随手科技有限公司,随手科技,2018-08-16 15:22:23,南山区,本科,开发|测试|运维类,"移动互联网,金融","职位描述：
1、参与建立和制定运维标准化流程体系；
2、负责开发和维护部署工具和运维自动化平台，实现自动化部署和自动化运维；
3、参与监控系统的维护和完善，建立全面/可靠的运维监控及告警体系；
4、参与相关平台系统的日常管理和运维。
 
任职要求：
1、统招本科及以上学历，
2、有实际运维经验，熟悉 CMDB 系统，有二次开发经验者优先；
3、熟练掌握shell及python，且有使用python开发过至少一个工具或者项目经验，了解 DevOps 概念， 熟悉常用的持续集成工具jenkins、Git等；
4、具有 Python web开发经验，熟悉django/Flask/websocket，熟悉HTML、CSS、JavaScript、JQuery、React等web开发技术
5、熟悉自动化运维工具如ansible SaltStack，有二次开发经验者优先；
6、高度的责任心、良好的沟通技巧和团队合作精神。",1535280394000.0,5010473,[],运维开发工程师,14k-25k,运维,"['cmdb', 'shell', 'python', 'python', 'devops', 'jenkins', 'git', 'python', 'web', 'django', 'flask', 'websocket', 'html', 'css', 'javascript', 'jquery', 'react', 'web', 'ansible', 'saltstack']",深大,1-3年
780,5b82ba2fd664717a5c511048,"['华侨城', '桃源村', '科技园']",深圳,港湾（深圳）网络科技有限公司,ExTrade,2018-08-15 10:37:48,南山区,本科,开发|测试|运维类,金融、数据服务,"岗位职责：
1、 负责开发基础环境的标准化规则制定和实施；
2、 负责CI/CD工具等自动化脚本开发；
3、 负责JIRA，Wiki，Reviewboard、Gitlab等自动化的集成；
4、 负责AWS公有云的环境管理和自动化维护监控；
 
岗位要求：
1、计算机或相关专业本科或以上学历；
2、三年以上系统运维工作经验，有大型分布式系统部署、变更、监控和优化经验；
3、精通linux操作系统，对系统性能/线程管理/资源分配/系统IO等相关问题有深入理解；同时兼备windows操作系统运维经验者更佳；
4、熟悉AWS环境及其自动化的部署工具；
5、精通SHELL编程，掌握perl/python/php/java其中一种编程语言；
6、熟悉TCP/IP协议，熟悉常用网络协议以及WEB前后端工作原理；
7、熟悉docker等容器技术，了解k8s/swarm等容器集群建设维护者优先;
8、熟悉linux下常用WEB应用软件/数据库软件的应用和配置调优，以及系统均衡容灾设计，有大型集群维护经验者优先；
9、熟悉zabbix，nagios等监控方案，熟悉salt，ansible，puppet自动化工具；
10、具有很强的学习能力和技术敏感度；有强烈责任心和抗压能力；乐于学习和分享；",1535279638000.0,4989461,[],运维开发工程师,15k-30k,运维,"['ci', 'cd', 'jira', 'wiki', 'reviewboard', 'gitlab', 'aws', 'linux', 'io', 'windows', 'aws', 'shell', 'perl', 'python', 'php', 'java', 'tcp', 'ip', 'web', 'docker', 'k8s', 'swarm', 'linux', 'web', 'zabbix', 'nagios', 'salt', 'ansible', 'puppet']",桃源村,3-5年
781,5b82ba2fd664717a5c51104a,"['科技园', '南山医院', '大冲']",深圳,彩讯科技股份有限公司,彩讯股份,2018-08-23 10:07:35,南山区,本科,开发|测试|运维类,"移动互联网,生活服务","工作职责：
1、客户工程建设项目技术方案设计，设备选型研究分析，系统建设，严重/重大故障高级支持，严重/重大问题研究，系统优化，技术攻关；
2、为客户提供高级售前售后技术支持，包括方案准备，方案讲解和方案组织实施，以及高级技术培训；
3、进行专项技术研究，协助研发团队一起优化现有产品架构。
任职资格：
1、计算机/通信或相关专业毕业，本科或以上学历；2年以上大型商业网站系统规划设计维护优化经验；
2、熟悉TCP/IP协议，能够熟练运用TCP/IP协议分析工具诊断、定位、处理复杂系统问题，优化网络性能；
3、熟悉Linux，运维体系结构，熟悉容量规划、架构设计、性能优化；；
4、熟悉高可用、高可靠和高性能软件架构设计模式，能够根据应用系统架构设计特点提出合理的应用系统部署建设或优化方案；
5、熟悉SHELL/PERL/python至少一门语言编程；
6、综合技术方案设计能力比较强，有较强的团队合作精神和IT服务意识；
7、具HADOOP实际运维部署经验，了解HADOOP各组件的原理优先。",1535098090000.0,4904024,"['系统运维', 'Linux']",系统维护工程师,10k-15k,运维,"['tcp', 'ip', 'tcp', 'ip', 'linux', 'shell', 'perl', 'python', 'it', 'hadoop', 'hadoop']",,3-5年
782,5b82ba2fd664717a5c51104c,['横岗'],深圳,杭州游络科技有限公司深圳分公司,杭州游络科技有限公司深圳分公司,2018-08-23 09:24:22,龙岗区,大专,产品|需求|项目类,"游戏,数据服务","岗位职责：
1、引擎启动器架构设计；
2、负责Linux操作系统下QT可视化编程设计和开发工作；
3、不断提高团队的代码质量和工作效率，营造技术氛围。
任职要求：
1、计算机及相关专业大专及以上学历，2年以上Linux QT开发相关工作经验；
2、 C++/python基础扎实、熟悉面向对象思想，精通编程调试等相关技术；
3、掌握C/C++编程、熟悉Linux平台环境、掌握Linux常用命令；
4、良好的编程风格、较好的沟通能力和团队合作精神。",1535074632000.0,5009686,"['游戏', '游戏策划']",QT开发工程师,10k-15k,游戏策划,"['linux', 'qt', 'linux', 'qt', 'c++', 'python', 'c', 'c', 'linux', 'linux']",横岗,1-3年
783,5b82ba2fd664717a5c51104e,"['科技园', '深圳湾', '南山医院']",深圳,深圳市东信时代信息技术有限公司,东信时代,2018-08-23 10:14:42,南山区,本科,开发|测试|运维类,移动互联网,"岗位职责：
1、 负责移动广告投放引擎架构设计、功能开发和优化；
2、 支撑数十亿请求压力的高可靠系统的研发；
3、 支持毫秒级别实时索引系统的研发，为产品发展和算法迭代提供支撑。
 
任职资格：
1、 大学本科以上学历优先，计算机及相关专业毕业，2年以上工作经验；
2、 熟练使用Lua脚本，对C++、python语言比较熟悉；
3、 有Redis/Mongodb等NoSQL的开发经验，熟练使用和维护Redis集群；
4、 熟悉Nginx、Apache等Web服务，了解Tengine/OpenResty项目；
5、 熟悉Linux操作系统，能够熟练应用shell脚本；
6、 在分布式系统，高并发处理及大规模数据处理系统上有一定的经验；
7、 对数据结构、算法设计等有较为深刻的理解；
8、 有程序化购买竞价系统开发经验优先；
9、 良好的分析和解决问题的能力。",1535007334000.0,4849707,"['广告营销', 'Java', 'Python']",c++开发工程师,10k-17k,后端开发,"['lua', 'python', 'redis', 'mongodb', 'nosql', 'redis', 'nginx', 'apache', 'web', 'tengine', 'openresty', 'linux', 'shell']",深大,1-3年
784,5b82ba2fd664717a5c511050,"['后海', '南油', '蛇口']",深圳,卫盈联信息技术（深圳）有限公司,我来贷WeLab,2018-08-22 13:38:29,南山区,本科,开发|测试|运维类,金融,"工作职责:
1、负责运维平台设计与开发，文档的编写与持续更新； 
2、负责运维自动化平台及其组件的设计、开发和维护，实现运维自动化，提升运维效率和质量； 
3、负责监控平台及其组件的设计、开发和维护，实现生产系统的监控及预警，提升运维效率和质量；
4、负责开源运维系统或组件的部署和维护； 
5、与系统运维团队合作，收集并理解需求，提供解决方案，改善DevOps流程。
任职资格:
1、本科及以上学历，计算机类专业优先；
2、2年以上运维开发经验，具备Nagios、zabbix等监控软件应用和二次开发经验；
3、有ansible、SaltStack、puppet等自动化运维软件应用和二次开发经验；
4、有一定的MySql/NoSQL数据库的开发运维经验，了解redis/RabbitMQ等；
5、熟悉TCP/IP/HTTP等网络协议，熟悉Shell，熟悉Linux操作系统，有linux/unix平台的系统或应用运维经验；
6、熟练掌握Python/Golang的任意一门语言，胜任内部运维系统开发；
7、熟悉html、css、js,有一定前端开能力能熟练使用前端框架Vue或BootStrap；
8、熟悉DevOps理念，熟悉ELK，Docker等技术；
9、熟悉一种主流的Web应用框架如Django、Flask、Pyramid、Tornado等；
10、处事严谨细致、性格主动、责任心强，有较好的学习能力、团队合作能力、较强的抗压能力。
职位诱惑：
中国金融科技50强、最新融资15亿（阿里、瑞信、建银、IFC）； 
团队牛，成员来自花旗、渣打、普华永道、BAT、谷歌、华为、平安等； 
薪资高，市场领先的全面薪酬、最高17薪、期权激励 ；
假期长，20天福利假期（福利年假、全薪病假、生日假……）； 
培训多，全员覆盖、定制化课程、外聘讲师、游学基金 ； 
环境好，观海阳台、背靠人才公园、邻近海岸城、氛围积极开放； 
福利全，五险一金、补充商业险、餐补、下午茶、团建费 ； 
空间大，年两次调薪，发展通道多，管理岗公开竞聘 。",1535005219000.0,4839227,"['服务器端', 'Python', '全栈']",运维开发工程师,20k-30k,后端开发,"['devops', 'nagios', 'zabbix', 'ansible', 'saltstack', 'puppet', 'mysql', 'nosql', 'redis', 'rabbitmq', 'tcp', 'ip', 'http', 'shell', 'linux', 'linux', 'unix', 'python', 'golang', 'html', 'css', 'js', 'vue', 'bootstrap', 'devops', 'elk', 'docker', 'web', 'django', 'flask', 'pyramid', 'tornado', 'ifc', 'bat']",海月,3-5年
785,5b82ba2fd664717a5c511052,"['前海', '南头', '科技园']",深圳,广州线条信息科技有限公司,SuperADS,2018-08-24 10:10:00,南山区,本科,开发|测试|运维类,"移动互联网,广告营销","岗位职责：
1.负责公司信用风险策略在风控决策系统上的部署和维护；
2.撰写和管理风险策略所涉及到的数据接口和系统开发需求，配合IT部门按需求开发并作好项目管理；
3.编写测试用例并撰写测试文档对整个风控体系中涉及到的信用风险流程进行UAT测试管理；
岗位要求：
1.全日制本科及以上学历（金融、经济、统计、数学等相关专业的优先）；
2.熟悉基本的消费信贷风控流程和信用风险策略, 从事互联网金融、汽车金融工作经验优先；
3. 熟悉Experian SDS 、FICO Blaze Advisor或其他同类型决策引擎产品，具有一年以上部署配置风险政策的经验。能根据策略要求独立地进行完整地策略部署优先；
4.熟悉基本的分析工具和数据库，如SQL/SAS/R/PYTHON/MATLAB等；
5. 良好的沟通能力和团队合作能力, 工作积极主动，责任心强，抗压能力强。",1535293163000.0,4739483,"['算法', '搜索', '数据挖掘', '数据分析']",决策引擎工程师,10k-20k,数据开发,"['it', 'uat', 'experian', 'sds', 'fico', 'blaze', 'advisor', 'sql', 'sas', 'r', 'python', 'matlab']",桃园,1-3年
786,5b82ba2fd664717a5c511054,,深圳,深圳矽递科技股份有限公司,矽递科技,2018-08-24 09:18:00,南山区,本科,教育|培训,"移动互联网,硬件","岗位职责：
1.根据公司战略发展方向，制定符合国内外市场需求的课程体系，组建课程开发团队，制定课程编写计划，完成课程内容的开发。
2.深入一线了解市场需求和反馈，不断优化课程内容，提升课程质量。
3.参与国内外课程编写合作项目，并对课程内容与质量进行评估。
4.结合公司产品与市场需求制定产品内容方案，并对产品内容质量及评价负责。
任职要求：
1.专业：教育学、教育技术等相关专业，本科及以上学历；
2.经验：
1）3-5年中小学STEAM教育类课程教学或课程开发经验，熟悉海外STEAM教育及编程教育体系，有留学背景优先；
2）了解教育心理学，熟悉儿童在不同年龄的认知发展需求；
3）对硬件产品与少儿编程感兴趣，有优秀的创新意识和学习能力；
4）优秀的英语读写能力，；
3.其他要求：
1）热爱教育，对STEAM教育，创客教育有一定见解；
2）热衷于动手实践，喜欢创新，乐于接受新事物；
3）熟悉Scratch编程，对python有一定的了解
4）团队合作意识强烈，责任心强，能吃苦，能承受一定压力，能适应不定期加班的工作节奏；
5）语言逻辑表达强，善于沟通，文字功底强，有教案或课件设计经验；",1535102694000.0,4937410,[],课程开发主管,12k-15k,培训,"['steam', 'steam', 'steam', 'scratch', 'python']",,3-5年
787,5b82ba2fd664717a5c511056,,深圳,普联技术有限公司,TP-LINK,2018-08-23 19:00:40,南山区,本科,开发|测试|运维类,硬件,"      熟悉掌握HTML/CSS/Javascript；掌握React、VUE、Angular、JQuery中至少一种常用的前端开发框架或库，并有较多项目经验者优先；熟悉掌握前端包依赖管理及构建工具优先；熟悉浏览器引擎工作原理及前端开发优化。
 熟悉Java、PHP、Python等至少一种开发语言，以及对应的主流开发框架Spring、Laravel、Django等；熟悉掌握各语言对应的包依赖及建构管理工具优先；了解常用的设计模式和Web开发模式；熟悉MySQL、Oracle等关系型数据库，并能高性能的完成数据库设计和优化。
熟练掌握Linux的管理、命令，有丰富的运维经验优先。",1535275158000.0,4561240,['Web前端'],IT软件工程师,12k-20k,移动前端开发,"['html', 'css', 'javascript', 'react', 'vue', 'angular', 'jquery', 'java', 'php', 'python', 'spring', 'laravel', 'django', 'web', 'mysql', 'oracle', 'linux']",深大,1-3年
